Region,County,Municipality,BIN,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Date of Last Inspection,Poor Status
7,St Lawrence,Potsdam (Town),1008810,.7 MI W JCT RTS 11 & 345,11  11 75061406,CSX TRANSPRTATION,NYSDOT,1982,06/26/2019,N
7,St Lawrence,Potsdam (Town),1061060,.3 MI NW JCT SH 56 & SH 7,56  56 75011312,PARKHURST BROOK,NYSDOT,1947,06/13/2018,N
7,St Lawrence,Potsdam (Town),1027300,2 MI SE JCT RTS 345 & 310,345 345 75011065,TROUT BROOK,NYSDOT,1991,05/21/2019,N
7,St Lawrence,Potsdam (Town),3221600,2.5 MI N OF CRARY MILLS,AMES ROAD,TRACY BROOK,County,1965,05/30/2019,N
7,St Lawrence,Potsdam (Town),2221610,4.0 MI NW OF CRARY MILLS,AMES ROAD,TROUT BROOK,Town,1950,05/01/2019,N
7,St Lawrence,Potsdam (Town),3341660,.2 MILE S OF BUCKS BRIDGE,COUNTY ROAD 34,GRASSE RIVER,County,1997,10/07/2019,N
7,St Lawrence,Potsdam (Town),3341690,LOCATED IN EBEN,COUNTY ROAD 35,SUGAR CREEK,County,1936,10/30/2019,N
7,St Lawrence,Potsdam (Town),3341700,LOCATED IN SLAB CITY,COUNTY ROAD 35,TROUT BROOK,County,1921,10/31/2019,N
7,St Lawrence,Potsdam (Town),3341610,0.4 MILES OF WEST POTSDAM,COUNTY ROAD 35,TROUT BROOK,County,1995,10/30/2019,N
7,St Lawrence,Potsdam (Town),3341640,.5 MILE S BURNHAM CORNERS,COUNTY ROAD 35,TROUT BROOK,County,2010,10/09/2018,N
7,St Lawrence,Potsdam (Town),3341630,LOCATED NEAR WEST POTSDAM,CR34 W.POTSDAM RD,TROUT BROOK,County,1925,11/26/2019,N
7,St Lawrence,Potsdam (Town),3341590,4.5 MILES EAST OF CANTON,CR35 CRARY MLS RD,TRACY BROOK,County,1936,11/14/2019,N
7,St Lawrence,Potsdam (Town),3341620,LOCATED IN CRARY MILLS,"CR35,CraryMillsRd",GRANNIS BROOK,County,2006,07/19/2018,N
7,St Lawrence,Potsdam (Town),3341600,4.0 MI S OF WEST POTSDAM,CR35CRRYMLLS-NRWD,TROUT BROOK,County,2019,10/16/2019,N
7,St Lawrence,Potsdam (Town),2266010,JUST SOUTH OF NORWOOD,DRY BRIDGE ROAD,CSX TRANSPRTATION,Town,1900,06/26/2019,N
7,St Lawrence,Potsdam (Town),3341670,3.0 MI NW OF BURNHAMS COR,ELLIOT ROAD,TROUT BROOK,County,2014,10/23/2018,N
7,St Lawrence,Potsdam (Town),2221590,3 MI E OF CANTON,GIFFIN ROAD,TRACY BROOK,Town,2010,07/26/2018,N
7,St Lawrence,Potsdam (Town),3221650,LOCATED IN HEWITTVILLE,HEWITTVILLE ROAD,RAQUETTE RIVER,County,1922,09/18/2018,N
7,St Lawrence,Potsdam (Town),2221630,1.5 MI NW OF WEST POTSDAM,HOADLEY ROAD,TROUT BROOK,Town,1925,10/31/2019,N
7,St Lawrence,Potsdam (Town),3341680,1 MILE SE OF POTSDAM,OLD POTS-PRSVL RD,PARKHURST BROOK,County,1999,05/09/2018,N
7,St Lawrence,Potsdam (Town),3221660,4.5 MI E OF POTSDAM.,PERRIN ROAD,PARKHURST BROOK,County,1965,04/30/2019,N
7,St Lawrence,Potsdam (Town),3341650,CO RD 34-750' WEST RT 310,WEST POTSDAM ROAD,NETTLE CREEK,County,2000,07/23/2018,N
7,St Lawrence,Potsdam (Town),3221620,1.0 MI S OF SLAB CITY,WRIGHT ROAD,TROUT BROOK,County,2004,07/23/2018,N
7,St Lawrence,Potsdam (Village),1071930,.2 MI NE JCT RTS 11 & 345,11  11 75061415,RAQUETTE RIVER,NYSDOT,1982,11/26/2019,N
7,St Lawrence,Potsdam (Village),1008820,POTSDAM .2 MI E RT 11&345,971U971U75011002,RAQUETTE RIVER,NYSDOT,1923,12/11/2019,N
7,St Lawrence,Potsdam (Village),1008830,POTSDAM-.3 M E RT 11& 345,971U971U75011003,RAQUETTE RIVER,NYSDOT,1922,12/11/2019,N
7,St Lawrence,Rensselaer Falls (Village),1039620,IN RENSSELAER FALLS,RENSSELAER STREET,OSWEGATCHIE RIVER,County,2012,08/01/2018,N
7,St Lawrence,Richville (Village),3366640,LOCATED IN RICHVILLE,OLD US ROUTE 11,BOLAND CREEK,Village,1993,08/22/2019,N
7,St Lawrence,Rossie (Town),3221680,1.0 MI FROM WEGATCHIE,CHISHOLM RD,OSWEGATCHIE RIVER,County,1992,09/17/2018,N
7,St Lawrence,Rossie (Town),3221700,1 MI W OF WEGATCHIE,CHISHOLM ROAD,OSWEGATCHIE RIVER,County,2004,09/23/2019,N
7,St Lawrence,Rossie (Town),3341720,2.5 MILES SOUTH OF ROSSIE,COUNTY ROAD 3,INDIAN RIVER,County,1963,08/13/2019,N
7,St Lawrence,Rossie (Town),3341740,1.5 MI NE OF SPRAGUEVILLE,COUNTY ROAD 9,MATOON CREEK,County,1989,10/28/2019,N
7,St Lawrence,Rossie (Town),3341730,1.0 MI NE OF OXBOW,CR12 OXB-GOUVR RD,EDJIM CREEK,County,2002,05/07/2018,N
7,St Lawrence,Rossie (Town),3221690,IN WEGATCHIE,FRASER ROAD,OSWEGATCHIE RIVER,County,2011,08/15/2019,N
7,St Lawrence,Rossie (Town),3341760,1 MILE SOUTH OF ROSSIE,HALL ROAD,INDIAN RIVER,County,2005,10/23/2019,N
7,St Lawrence,Rossie (Town),3341710,LOCATED IN ROSSIE,ROSSIE-BRAISE RD,INDIAN RIVER,County,1964,08/13/2019,N
7,St Lawrence,Rossie (Town),3341750,.5 MILE WEST OF KEENES,SPRAGUEVILLE ROAD,MATOON CREEK,County,1948,06/05/2019,N
7,St Lawrence,Russell (Town),2221780,1.2 MI NW OF S RUSSELL,BLANCHARD HILL RD,PLUMB BROOK,Town,1903,08/21/2019,Y
7,St Lawrence,Russell (Town),2259420,1 M SE VILLAGE OF RUSSELL,BURNELL ROAD,PLUMB BROOK,Town,2001,09/11/2019,N
7,St Lawrence,Russell (Town),3341770,4 MILES SOUTH OF HERMON,COUNTY ROAD 21,ELM CREEK,County,1924,09/03/2019,N
7,St Lawrence,Russell (Town),3341790,2.4 MI SOUTH OF DEGRASSE,COUNTY ROAD 27,PLUMB BROOK,County,1975,08/26/2019,N
7,St Lawrence,Russell (Town),3341780,LOCATED IN DE GRASSE,COUNTY ROAD 27,S BR GRASSE RIVER,County,1952,05/02/2019,N
7,St Lawrence,Russell (Town),3363520,LOCATED IN RUSSELL,"CR 24, JEF CO LIN",GRASSE RIVER,County,2018,12/10/2018,N
7,St Lawrence,Russell (Town),3341800,1.2 MI N OF N RUSSELL,DUTTON ROAD,LITTLE RIVER,County,1963,06/27/2019,N
7,St Lawrence,Russell (Town),3341810,3.6 MI SW OF RUSSELL,FORDHAM HILL ROAD,ELM CREEK,County,2006,05/06/2019,N
7,St Lawrence,Russell (Town),3341820,2.4 MI E OF HERMON,LAZY RIVER ROAD,GRASSE RIVER,County,1978,06/05/2019,Y
7,St Lawrence,Russell (Town),3221730,2.3 MI W OF DEGRASSE,MCCARTHY ROAD,PLUMB BROOK,County,1985,05/14/2019,Y
7,St Lawrence,Russell (Town),3221740,2.2 MI SW OF DEGRASSE,SILVER HILL ROAD,PLUMB BROOK,County,1985,08/26/2019,N
7,St Lawrence,Russell (Town),2221760,2.4 MI SW OF DEGRASSE,SPICER ROAD,PLUMB BROOK,Town,1911,08/21/2019,Y
7,St Lawrence,Stockholm (Town),1008840,5.1 MI NE JCT US11 & SH56,11  11 75061485,W BR ST REGIS RVR,NYSDOT,1999,12/09/2019,N
7,St Lawrence,Stockholm (Town),3341840,.5 MI NE OF STOCKHOLM CTR,11  11 75061524,TROUT BROOK,NYSDOT,1952,05/01/2018,N
7,St Lawrence,Stockholm (Town),3341850,3.5 MI NE OF STOCKHOLM CT,11  11 75061542,E BR ST REGIS RVR,NYSDOT,1952,07/11/2018,N
7,St Lawrence,Stockholm (Town),3341860,3.5 MI NE OF STOCKHOLM CT,11  11 75061543,E BR ST REGIS RVR,NYSDOT,1952,07/11/2018,N
7,St Lawrence,Stockholm (Town),1009150,5.2 MI E JCT 11B + 56,11B 11B75011257,WEST BR ST REGIS,NYSDOT,1971,08/01/2018,N
7,St Lawrence,Stockholm (Town),1008850,1.5 MI SW JCT US 11 & SH4,11C 11C75011013,W BR ST REGIS RVR,NYSDOT,1996,05/30/2018,N
7,St Lawrence,Stockholm (Town),3341950,1.25 MILES SW OF WINTHROP,420 420 75011004,E BR ST REGIS RVR,NYSDOT,1965,08/26/2019,N
7,St Lawrence,Stockholm (Town),3341930,LOCATED IN WINTHROP,420 420 75011011,W BR ST REGIS RVR,NYSDOT,1949,12/19/2018,Y
7,St Lawrence,Stockholm (Town),1048250,3.3 MI NW JCT RTS 420 +11,420 420 75011048,SQUEAK BROOK,NYSDOT,1944,05/08/2019,N
7,St Lawrence,Stockholm (Town),3341960,5.75 MI NE OF PARISHVILLE,BUCKTON ROAD,E BR ST REGIS RIV,County,1964,11/20/2019,N
7,St Lawrence,Stockholm (Town),3341880,2.5 MILES N OF SOUTHVILLE,COUNTY ROAD 47,TROUT BROOK,County,2013,12/09/2019,N
7,St Lawrence,Stockholm (Town),3341920,3.25 MI SW OF STKHOLM CTR,COUNTY ROAD 47,W BR ST REGIS RVR,County,2015,11/22/2017,N
7,St Lawrence,Stockholm (Town),3341910,3.3.MI SW OF STOCKHLM CTR,COUNTY ROAD 47,W BR ST REGIS RVR,County,2015,11/22/2017,N
7,St Lawrence,Stockholm (Town),3341900,LOCATED IN BROOKDALE,COUNTY ROAD 49,PLUM BROOK,County,1938,06/25/2019,N
7,St Lawrence,Stockholm (Town),3341940,0.5 MI SE OF WINTHROP,"CR 49, HOPKINTON-",E BR ST REGIS RVR,County,1932,08/01/2018,N
7,St Lawrence,Stockholm (Town),3341870,6 MI NW OF FORT JACKSON,CR 54,TROUT BROOK,County,1985,04/10/2019,N
7,St Lawrence,Stockholm (Town),3342000,LOCATED IN WEST STOCKHOLM,"CR 57, WESTSTOCKO",W BR ST REGIS RIV,County,2000,07/31/2018,N
7,St Lawrence,Stockholm (Town),3358370,2 MI NE OF STOCKHOLM CNTR,MC CARTHY ROAD,W BR ST REGIS RVR,County,1971,10/30/2019,Y
7,St Lawrence,Stockholm (Town),3341990,5 MI NW OF PARISHVILLE,MCINTYRE ROAD,TROUT BROOK,County,1967,05/01/2019,N
7,St Lawrence,Stockholm (Town),3341980,4.5 MI NW OF PARISHVILLE,MCINTYRE ROAD,TROUT BROOK,County,1960,05/01/2019,N
7,St Lawrence,Stockholm (Town),3221810,5.25 MI NE OF PARISHVILLE,NICHOLS RD,DENJIM BROOK,County,1975,06/13/2018,N
7,St Lawrence,Stockholm (Town),3367460,5 MI S OF WINTHROP,NICHOLS ROAD,DENJIM BROOK,Town,1985,04/25/2019,N
7,St Lawrence,Stockholm (Town),3341890,.5 MI SE OF STOCKHOLM CTR,PRVL-NORFOLK ROAD,TROUT BROOK,County,2018,12/19/2018,N
7,St Lawrence,Stockholm (Town),3341970,4.0 MI NE OF SOUTHVILLE,REAGAN STREET,TROUT BROOK,County,1965,06/25/2019,N
7,St Lawrence,Stockholm (Town),3221820,3.0 MILES W OF HOPKINTON,SULLIVAN ROAD,TROUT BROOK,County,2018,11/25/2019,N
7,St Lawrence,Waddington (Town),1023870,1.8 MI NE JCT SH37 &SH345,37  37 75021493,BRANDY BROOK,NYSDOT,1957,12/02/2019,N
7,St Lawrence,Waddington (Town),1094720,3.4 MI SE JCT RTS 345+ 37,345 345 75011135,BRANDY BROOK,NYSDOT,1961,07/10/2019,Y
7,St Lawrence,Waddington (Town),1046220,1.6 MI SE JCT SH345 &SH37,345 345 75011162,LITTLE SUCKER BRK,NYSDOT,1935,08/29/2019,N
7,St Lawrence,Waddington (Town),3342070,3.0 MI SW OF WADDINGTON,BUCK ROAD,BIG SUCKER BROOK,County,1958,09/18/2019,N
7,St Lawrence,Waddington (Town),3342100,2.5 MI NE OF PINE GROVE,CAMPBELL ROAD,BIG SUCKER BROOK,County,1948,12/02/2019,N
7,St Lawrence,Waddington (Town),3342050,3.5 MI NE OF PINE GROVE,COUNTY ROAD 31A,BIG SUCKER BROOK,County,1960,10/07/2019,N
7,St Lawrence,Waddington (Town),3342060,3 MI W OF CHIPMAN,"CR 31, MDRD-CHIPM",LITTLE SUCKER BRK,County,1982,05/08/2019,N
7,St Lawrence,Waddington (Town),3342010,3.0 MI N OF CHIPMAN,"CR 33, Chip-Wadd",LITTLE SUCKER BRK,County,1931,05/21/2019,N
7,St Lawrence,Waddington (Town),3342020,.75 MI SE OF WADDINGTON,CR44 NRFK-WADD RD,LITT SUCKER BROOK,County,1936,11/25/2019,N
7,St Lawrence,Waddington (Town),3342080,5.0 MI SE OF WADDINGTON.,HALFWAY HOUSE RD.,BRANDY BROOK,County,1963,05/09/2018,N
7,St Lawrence,Waddington (Town),3342030,2.5 MI SE OF WADDINGTON,NORFOLK-WADDNG RD,BRANDY BROOK,County,1936,10/07/2019,N
7,St Lawrence,Waddington (Town),3221850,3.0 MI NE OF CHIPMAN,WAYNE HUNTER ROAD,BRANDY BROOK,County,2015,12/11/2019,N
7,St Lawrence,Waddington (Village),1023860,0.3 MI NE JCT 37 + 345,37  37 75021476,BIG SUCKER BROOK,NYSDOT,1957,12/02/2019,N
7,St Lawrence,Waddington (Village),1046230,0.4 MI SE JCT RTS 345+ 37,345 345 75011173,BIG SUCKER BROOK,NYSDOT,2008,10/23/2018,N
7,St Lawrence,Waddington (Village),3342090,LOCATED IN WADDINGTON,"CR 44, FRANKLIN R",BIG SUCKER BROOK,County,1956,12/10/2018,N
6,Steuben,Addison (Town),1012660,1.6 MI E OF_ADDSION,417 417 64041338,GOODHUE CREEK,NYSDOT,1997,10/02/2019,N
6,Steuben,Addison (Town),1048490,1.5 MI W OF ADDISON,COUNTY ROAD 119,CATHERINE CREEK,County,1961,10/14/2019,N
6,Steuben,Addison (Town),2216200,1.6 MI N OF ADDISON,JOHN RIAL ROAD,GOODHUE CREEK,Town,1998,09/11/2018,N
6,Steuben,Addison (Village),1012650,IN ADDISON,417 417 64041320,CANISTEO RIVER,NYSDOT,1997,04/23/2018,N
6,Steuben,Addison (Village),2218010,IN ADDISON,SOUTH STREET,TUSCARORA CREEK,Village,2003,04/29/2019,N
6,Steuben,Arkport (Village),1023570,S END OF ARKPORT,36  36 64013043,LIMEKILN CREEK,NYSDOT,1967,05/02/2018,N
6,Steuben,Arkport (Village),1029450,W END OF ARKPORT,961F 70 64021026,MARSH DITCH,NYSDOT,1968,05/02/2018,N
6,Steuben,Arkport (Village),3333850,1.6 MI SW OF ARKPORT,COUNTY ROAD 67,CANISTEO RIVER,County,1950,10/23/2019,N
6,Steuben,Arkport (Village),2218020,IN ARKPORT,HURLBUT STREET,MARSH DITCH,Village,1974,09/18/2019,Y
6,Steuben,Arkport (Village),2268700,VILLAGE OF ARKPORT,MEADOWBROOK ROAD,LIME KILN CREEK,Village,2017,11/12/2019,N
6,Steuben,Avoca (Town),1090550,.7 MI NW JCT I86 & SR 53,86I 17 64034A01,390I390I64011003,NYSDOT,1971,10/31/2019,N
6,Steuben,Avoca (Town),1061902,2.4 MI W JCT RTS 17 + 415,86I 17 64044177,CO RD 70A,NYSDOT,1970,05/02/2018,N
6,Steuben,Avoca (Town),1061901,2.4 MI W JCT SR17 & SR415,86I 17 64044177,COUNTY ROAD 70A,NYSDOT,1970,05/02/2018,N
6,Steuben,Avoca (Town),1061592,JCT RTS 17 + 415,86I 17 64044199,415  15 64011350,NYSDOT,1973,07/17/2019,N
6,Steuben,Avoca (Town),1061602,.4 MI E JCT I86 & SR 415,86I 17 64044201,B & H RR,NYSDOT,1973,07/11/2019,N
6,Steuben,Avoca (Town),1061601,.4 MI E JCT I86 & SR 415,86I 17 64044201,B & H RR,NYSDOT,1973,07/11/2019,N
6,Steuben,Avoca (Town),1061692,0.5 MI. W JCT RTS 17+390,86I 17 64044203,COHOCTON RIVER,NYSDOT,1973,04/30/2019,N
6,Steuben,Avoca (Town),1061691,0.5 MI. W JCT RTS 17+390,86I 17 64044203,COHOCTON RIVER,NYSDOT,1973,04/30/2019,N
6,Steuben,Avoca (Town),1062160,JCT I86 & I390,86I 17 64044207,390I390I64011007,NYSDOT,1973,10/31/2019,N
6,Steuben,Avoca (Town),1090600,1.4 MI NW OF AVOCA,390I 390I64011043,TEN MILE CREEK,NYSDOT,1974,09/18/2019,N
6,Steuben,Avoca (Town),1090582,NE END OF AVOCA,390I390I64011030,COUNTY ROAD 8,NYSDOT,1974,05/09/2018,N
6,Steuben,Avoca (Town),1090581,NE END OF AVOCA,390I390I64011030,COUNTY ROAD 8,NYSDOT,1974,05/09/2018,N
6,Steuben,Avoca (Town),1090592,.7 MILE NW OF AVOCA,390I390I64011038,COUNTY ROAD 7,NYSDOT,1974,11/15/2019,N
6,Steuben,Avoca (Town),1090591,.7 MILE NW OF AVOCA,390I390I64011038,COUNTY ROAD 7,NYSDOT,1974,06/22/2018,N
6,Steuben,Avoca (Town),1090612,1.5 MILES NW OF AVOCA,390I390I64011044,COHOCTON RIVER,NYSDOT,1974,10/15/2019,N
6,Steuben,Avoca (Town),1090611,1.5 MILES NW OF AVOCA,390I390I64011044,COHOCTON RIVER,NYSDOT,1974,10/15/2019,N
6,Steuben,Avoca (Town),1090621,.3 MILE SE OF WALLACE,390I390I64011055,NEIL CREEK,NYSDOT,1974,08/01/2019,N
6,Steuben,Avoca (Town),1090622,.3 MILE SE OF WALLACE,390I390I64011055,NEIL CREEK,NYSDOT,1974,08/01/2019,N
6,Steuben,Avoca (Town),1090632,.2 MILE SOUTH OF WALLACE,390I390I64011057,COHOCTON RIVER,NYSDOT,1974,08/22/2019,N
6,Steuben,Avoca (Town),1090631,.2 MILE SOUTH OF WALLACE,390I390I64011057,COHOCTON RIVER,NYSDOT,1974,08/22/2019,N
6,Steuben,Avoca (Town),1090641,JCT I390 & SR 415,390I390I64011058,415  15 64011426,NYSDOT,1976,06/15/2018,N
6,Steuben,Avoca (Town),1090642,JCT I390 & SR 415,390I390I64011058,415  15 64011426,NYSDOT,1976,06/15/2018,N
6,Steuben,Avoca (Town),1090651,.3 MILE NW OF WALLACE,390I390I64011059,B & H RR,NYSDOT,1976,04/10/2019,N
6,Steuben,Avoca (Town),1090652,.3 MILE NW OF WALLACE,390I390I64011060,B & H RR,NYSDOT,1976,04/10/2019,N
6,Steuben,Avoca (Town),1090681,3.6 MI S OF COHOCTON,390I390I64011067,COHOCTON RIVER,NYSDOT,1976,10/30/2018,N
6,Steuben,Avoca (Town),1090682,3.6 MI S OF COHOCTON,390I390I64011069,COHOCTON RIVER,NYSDOT,1976,10/30/2018,N
6,Steuben,Avoca (Town),1011380,JCT SR 415 & COHOCTON RIV,415  15 64011379,COHOCTON RIVER,NYSDOT,1991,04/09/2018,N
6,Steuben,Avoca (Town),1011370,0.6 MI NW JCT RTS 17 +415,415  15 64011383,SALMON CREEK,NYSDOT,2019,08/28/2019,N
6,Steuben,Avoca (Town),1011400,0.5 MI S OF WALLACE,415  15 64011422,NEIL CREEK,NYSDOT,1961,10/23/2019,N
6,Steuben,Avoca (Town),1011410,0.1 MI S OF WALLACE,415  15 64011425,COHOCTON RIVER,NYSDOT,2003,09/10/2019,N
6,Steuben,Avoca (Town),1011420,N END OF WALLACE RTE 415,415  15 64011433,TWELVE MILE CR,NYSDOT,1970,03/27/2018,N
6,Steuben,Avoca (Town),1061852,0.8 MI SW JCT RTS 17 +415,86I  17 64044191,GOFF CREEK,NYSDOT,1970,07/23/2019,N
6,Steuben,Avoca (Town),1061851,0.8 MI SW JCT RTS 17 +415,86I  17 64044191,GOFF CREEK,NYSDOT,1970,07/23/2019,N
6,Steuben,Avoca (Town),1061591,JCT RTS 17 + 415,86I 17 64044199,415  15 64011350,NYSDOT,1973,07/17/2019,Y
6,Steuben,Avoca (Town),1090570,1.3 MI SE OF AVOCA,961J 961J64011002,B & H RR,NYSDOT,1973,08/14/2019,N
6,Steuben,Avoca (Town),1090560,1.2 MI SE OF AVOCA,961J 961J64011004,390I390I64011019,NYSDOT,1973,07/30/2019,N
6,Steuben,Avoca (Town),2216230,1.7 MILES SW OF WALLACE,CLYMO ROAD,NEIL CREEK,Town,2019,11/26/2019,N
6,Steuben,Avoca (Town),3332920,1.6 MI SE OF WALLACE,COUNTY ROAD 105,TENMILE CREEK,County,1964,07/09/2019,N
6,Steuben,Avoca (Town),3334300,0.3 MI E OF WALLACE,COUNTY ROAD 105,WALLACE CREEK,County,1936,08/15/2019,N
6,Steuben,Avoca (Town),3332870,1.4 MILES SW OF WALLACE,COUNTY ROAD 6,NEILS CREEK,County,2017,09/25/2019,N
6,Steuben,Avoca (Town),3332890,3.1 MILES WEST OF WALLACE,COUNTY ROAD 6,NEILS CREEK,County,1988,07/08/2019,N
6,Steuben,Avoca (Town),3332850,0.7 MI S OF WALLACE,COUNTY ROAD 6,NEILS CREEK,County,1997,06/04/2019,N
6,Steuben,Avoca (Town),3332860,1.2 MI SW OF WALLACE,COUNTY ROAD 6,NEILS CREEK,County,2000,09/06/2018,N
6,Steuben,Avoca (Town),3332880,2.5 MILE WEST OF WALLACE,COUNTY ROAD 6,NEILS CREEK,County,1985,07/08/2019,N
6,Steuben,Avoca (Town),3333920,3.1 MI E OF HOWARD,COUNTY ROAD 69,GOFF CREEK,County,1971,08/15/2019,N
6,Steuben,Avoca (Town),3332930,1.8 MI E OF WALLACE,COUNTY ROAD 7,TENMILE CREEK,County,1968,08/08/2019,N
6,Steuben,Avoca (Town),3334630,1.5 MI S OF AVOCA,COUNTY ROAD 70A,GOFF CREEK,County,1995,08/16/2019,N
6,Steuben,Avoca (Town),2218030,VILLAGE OF AVOCA,GRANT STREET,SALMON CREEK,Village,1992,04/30/2018,N
6,Steuben,Avoca (Town),2216210,0.7 MI NE OF WALLACE,OLMSTEAD ROAD,WALLACE CREEK,Town,1936,05/09/2018,N
6,Steuben,Avoca (Village),1011390,.3 MILE NW OF AVOCA,415 15 64011402,COHOCTON RIVER,NYSDOT,2008,11/02/2018,N
6,Steuben,Bath (Town),1062132,0.3 MI NW JCT RTS 17 + 53,86I 17 64044217,FIVE MILE CREEK,NYSDOT,1973,08/08/2019,N
6,Steuben,Bath (Town),1062131,0.3 MI NW JCT RTS 17 + 53,86I 17 64044217,FIVE MILE CREEK,NYSDOT,1973,08/08/2019,N
6,Steuben,Bath (Town),1061612,JCT RTS 17 + 53,86I 17 64044220,53 53 6401 1006,NYSDOT,1973,05/21/2019,N
6,Steuben,Bath (Town),1061611,JCT RTS 17 + 53,86I 17 64044220,53 53 6401 1006,NYSDOT,1973,05/21/2019,N
6,Steuben,Bath (Town),1090840,1.7 MI NW OF BATH - I86,86I 17 64044235,TRIB COHOCTON RVR,NYSDOT,1972,11/04/2019,N
6,Steuben,Bath (Town),1061622,1.5 MI NW OF BATH RTE 17,86I 17 64044237,415 15 64011342,NYSDOT,1973,02/07/2019,N
6,Steuben,Bath (Town),1061621,1.5 MI NW OF BATH RTE 17,86I 17 64044237,415 15 64011342,NYSDOT,1973,02/07/2019,N
6,Steuben,Bath (Town),1062141,1.2 MI NW OF BATH RTE 17,86I 17 64044240,HARRISBURG CREEK,NYSDOT,1973,08/20/2019,Y
6,Steuben,Bath (Town),1062142,1.2 MI NW OF BATH RTE 17,86I 17 64044240,HARRISBURG CREEK,NYSDOT,1973,08/20/2019,Y
6,Steuben,Bath (Town),1061432,3.1 MI SE OF BATH RTE 17,86I 17 64044283,BABCOCK HOLLOW RD,NYSDOT,1969,04/30/2019,N
6,Steuben,Bath (Town),1061431,3.1 MI SE OF BATH RTE 17,86I 17 64044283,BABCOCK HOLLOW RD,NYSDOT,1969,04/30/2019,N
6,Steuben,Bath (Town),1061422,2.0 MI SE OF BATH,86I 17 64044296,SMITH RUN,NYSDOT,1969,02/26/2019,N
6,Steuben,Bath (Town),1061421,2.0 MI SE OF BATH,86I 17 64044296,SMITH RUN,NYSDOT,1969,02/26/2019,N
6,Steuben,Bath (Town),1061412,1.3 MI NW JCT RTS 17 +226,86I 17 64044307,TOWN ROAD 64,NYSDOT,1969,03/19/2019,N
6,Steuben,Bath (Town),1061411,1.3 MI NW JCT RTS 17 +226,86I 17 64044307,TOWN ROAD 64,NYSDOT,1969,03/19/2019,N
6,Steuben,Bath (Town),1096320,.6 MI NW JCT I86 & SR 226,86I 17 64044313,TRIB COHOCTON RVR,NYSDOT,1969,03/28/2019,N
6,Steuben,Bath (Town),1090860,0.1 MI NE JCT I-86 +SR226,226 226 64011102,MUD CREEK,NYSDOT,1970,05/23/2018,N
6,Steuben,Bath (Town),1011340,SR 415- 1.2 MI NW OF BATH,415  15 64011338,HARRIS HOLLOW CRK,NYSDOT,2018,11/13/2018,N
6,Steuben,Bath (Town),1090850,RTE 415 1.5 MI NW OF BATH,415 15 64011340,HICKORY CREEK,NYSDOT,1972,10/04/2019,N
6,Steuben,Bath (Town),3334640,IN SAVONA,415 415 64011254,MUD CREEK,NYSDOT,1999,10/01/2019,N
6,Steuben,Bath (Town),3334650,2.8MI NW OF SAVONA,415 415 64011280,SMITH CREEK,NYSDOT,1935,04/03/2018,N
6,Steuben,Bath (Town),2216300,3.1 MI NE OF TOWLESVILLE,COCHRANE ROAD,CAMPBELL CREEK,Town,1993,05/03/2019,N
6,Steuben,Bath (Town),3332980,2.4 MI SE OF BATH,COUNTY ROAD 11,COHOCTON RIVER,County,1960,09/13/2018,N
6,Steuben,Bath (Town),3332990,2.7 MI SE OF BATH,COUNTY ROAD 11,CULVER CREEK,County,1990,03/19/2019,N
6,Steuben,Bath (Town),3333000,3.5 MI SE OF BATH,COUNTY ROAD 11,GULF CREEK,County,1996,03/19/2019,N
6,Steuben,Bath (Town),3333080,3.0 MI SE OF TOWLESVILLE,COUNTY ROAD 14,BUCKS CREEK,County,2013,08/27/2019,N
6,Steuben,Bath (Town),3333070,3.4 MI SW OF KANONA,COUNTY ROAD 14,CAMPBELL CREEK,County,1990,05/20/2019,N
6,Steuben,Bath (Town),3369510,3 MI SE OF TOWLESVILLE,COUNTY ROAD 14,MAXWELL CREEK,County,1998,09/05/2018,N
6,Steuben,Bath (Town),3333060,2.7 MI SW OF KANONA,COUNTY ROAD 14,SINCLAIR CREEK,County,2011,11/06/2019,N
6,Steuben,Bath (Town),3333120,2.3 MI NW OF BATH,COUNTY ROAD 15,COHOCTON RIVER,County,1973,09/10/2019,N
6,Steuben,Bath (Town),3333130,2.6 MI NW OF BATH,COUNTY ROAD 15,KNIGHT CREEK,County,1991,08/27/2019,N
6,Steuben,Bath (Town),3333140,3.4 MILES EAST OF BATH,COUNTY ROAD 16,SMITH RUN CREEK,County,1988,03/12/2019,N
6,Steuben,Bath (Town),3333150,3.6 MI E OF BATH,CR 16,SMITH RUN CREEK,County,1994,08/31/2018,N
6,Steuben,Bath (Town),3333160,4.7 MI E OF BATH,CR 16,TELEGRAPH CREEK,County,1992,04/12/2018,N
6,Steuben,Bath (Town),2216400,1.3 MILES S OF KANONA,DANIELS ROAD,KNIGHT CREEK,Town,1995,07/30/2018,N
6,Steuben,Bath (Town),2216360,2.7 MI SE OF BATH,EAGLE VALLEY ROAD,STOCKING CREEK,Town,1998,05/03/2019,N
6,Steuben,Bath (Town),2216370,5.7 MI. SW OF BATH,FORT HILL RD,CAMPBELL CREEK,Town,1992,09/20/2018,N
6,Steuben,Bath (Town),2216320,1.7 MI SE OF KANONA,HARRISBURG HOLLOW ROAD,HARRISBURG HOLLOW CRK,Town,1936,07/02/2019,N
